Tibia,fifth_last,-1.0659348964691162,0.21186892688274384,0.046887584030628204,0.02567973919212818,0.24284042418003082,0.22525419294834137,0.03137275204062462,-0.11594138294458389,-0.157158762216568,0.1687701940536499,-0.053860194981098175,-0.30887800455093384,-0.008943837136030197,0.01605175994336605,0.03490675240755081,-0.10882393270730972,-0.2419304996728897,-0.3103654086589813,-0.04477769508957863,-0.11432982236146927,0.23781563341617584,0.03859473764896393,-0.4316387474536896,-0.022301141172647476,-0.16526676714420319,0.16831372678279877,-0.24664612114429474,-0.33655187487602234,0.16160479187965393,-0.1890806257724762,-0.009932820685207844,-0.3650316894054413,0.03969944268465042,-0.09180416911840439,0.007838924415409565,-0.019624724984169006,-0.018646184355020523,-0.13153409957885742,-0.010396551340818405,-0.017152754589915276,-0.060502104461193085,0.07930192351341248,-0.26066553592681885,-0.034926027059555054,-0.09887441247701645,-0.29012295603752136,0.04779338464140892,0.07710255682468414,-0.38482701778411865,-0.5967801213264465,0.1673625111579895,-0.24096690118312836,0.0799679383635521,0.20143869519233704,0.027401695027947426,-0.12898042798042297,-0.021970240399241447,-0.04908175393939018,-0.2497117668390274,0.4739855229854584,-7.060756615828723e-05,-0.175399512052536,-0.18011583387851715,0.18375924229621887,-0.11320711672306061,-0.07165847718715668,-0.27088338136672974,-0.36112481355667114,0.23809859156608582,-0.2393515557050705,-0.09800142794847488,0.14660483598709106,-0.07648815959692001,-0.25142794847488403,-0.17019465565681458,-0.15629519522190094,-0.005480092018842697,-0.3324979841709137,-0.1146736815571785,-0.1275109201669693,0.14612802863121033,-0.07472864538431168,-0.18808165192604065,0.2179850935935974,-0.7148517966270447,-0.004022602457553148,0.13045352697372437,-0.08113192766904831,0.5280359387397766,-0.08856170624494553,0.06203703582286835,-0.3935048580169678,-0.005044904071837664,0.22143633663654327,-0.2944016754627228,-0.1084505021572113,-0.19664418697357178,-0.022056765854358673,0.06063583120703697,-0.03108903206884861,-0.11004748940467834,0.10808001458644867,0.029656480997800827,0.07953505963087082,-0.26114240288734436,-0.42716172337532043,-0.153972789645195,-0.07003859430551529,-0.009438113309442997,0.26377570629119873,-0.18525667488574982,0.5938238501548767,0.11601004749536514,0.033487703651189804,-0.06653441488742828,-0.10346084833145142,0.21603482961654663,-0.04679730907082558,-0.04623284563422203,-0.32323434948921204,-0.007417093962430954,0.0031493883579969406,-0.3868102431297302,0.03131403774023056,-0.10985542088747025,0.11931096762418747,0.30091002583503723,0.0680529996752739,0.06255081295967102,0.022542066872119904,-0.009834464639425278,-0.14321720600128174,-0.15471281111240387,0.029875198379158974,0.1939574033021927,0.14086700975894928,0.11280189454555511,-0.3460236191749573,0.14001405239105225,-0.4873884916305542,0.12366494536399841,0.09887250512838364,-1.0239542722702026,-0.046720556914806366,0.03915746137499809,0.12245441228151321,0.051320742815732956,0.01850534975528717,0.1265832781791687,-0.030586866661906242,0.12648560106754303,0.2175096869468689,0.08672446012496948,-0.12375932186841965,0.15644103288650513,0.05703121796250343,0.07354813814163208,-0.2646426558494568,0.27287557721138,0.2126338928937912,0.0023486276622861624,-0.009292708709836006,-0.015680644661188126,-0.05959654599428177,0.027097143232822418,-0.15147501230239868,-0.11395930498838425,-0.016489524394273758,-0.2524574100971222,-0.35454002022743225,0.014169162139296532,-0.0503801554441452,0.16336777806282043,-0.2895088493824005,0.012686475180089474,-0.12697261571884155,-0.32560503482818604,-0.0032326607033610344,0.00973293837159872,-0.2171669602394104,0.017847968265414238,-0.10345248132944107,0.042235519737005234,-0.04990579932928085,-0.07590530812740326,0.06274193525314331,-0.023308798670768738,0.04051143676042557,-0.05884001776576042,-0.24875260889530182,-0.026208413764834404,0.03562735393643379,-0.08655670285224915,-0.05256033316254616,-0.00966087356209755,0.010962448082864285,-0.13379336893558502,7.996335625648499e-05,-0.032391589134931564,-0.048457760363817215,-0.07429064810276031,-0.0412408784031868,-0.0012722091050818563,-0.14268305897712708,-0.053944140672683716,-0.0024245143868029118,-0.06820403039455414,0.03913953900337219,-0.020414456725120544,0.39513418078422546,-0.051749300211668015,0.040943656116724014,-0.04029040411114693,-0.25505000352859497,0.06913882493972778,-0.04346392676234245,-0.011383535340428352,-0.10978085547685623,0.03279125690460205,-0.009979818016290665,0.062375523149967194,0.01213710755109787,0.0028227102011442184,-0.02023257128894329,0.043558523058891296,0.04079205170273781,-0.16960233449935913,0.14581529796123505,-0.38442370295524597,0.03808910772204399,-0.06474359333515167,-0.12786725163459778,0.04820763319730759,0.01969856396317482,-0.007444201968610287,-0.07090973109006882,-0.06681345403194427,0.049138765782117844,-0.24783922731876373,-0.0595322884619236,-0.10549106448888779,-0.01559307612478733,0.0012060304870828986,-0.4139522314071655,0.01890268363058567,0.015961259603500366,-0.19367191195487976,-0.19647729396820068,-0.14672906696796417,0.06783269345760345,-0.06254299730062485,-0.0358828604221344,-0.08917070925235748,-0.24219149351119995,-0.2648235857486725,0.048564594238996506,-0.007528717163950205,0.02245386131107807,-0.08555980771780014,-0.014438075013458729,-0.01644042134284973,0.0014140376588329673,-0.020428726449608803,0.01714836247265339,0.0136301564052701,-0.005575340241193771,-0.008732077665627003,0.01567118987441063,-0.0394001342356205,-0.027961187064647675,-0.0331006795167923,-0.08058521151542664,-0.08843965828418732,0.0010961992666125298,-0.01862955093383789,-0.004268337041139603,-0.025786612182855606,-0.05329441279172897,0.1244606301188469,-0.02330189011991024,-0.13069377839565277,-0.0190360676497221,0.0720672532916069,-0.027410004287958145,-0.0372566394507885,0.015825526788830757,-0.04955913498997688,-0.040839288383722305,-0.1079939529299736,-0.08282873034477234,-0.06840933859348297,-0.11296488344669342,-0.029572919011116028,0.03553425520658493,-0.05839060992002487,-0.07299984246492386,-0.0749291330575943,-0.10719312727451324,0.012544626370072365,-0.10457339882850647,-0.054332535713911057,-0.1586548089981079,-0.0960099995136261,-0.08354561775922775,-0.10453491657972336,-0.12767627835273743,-0.10175036638975143,-0.08320575952529907,-0.15715065598487854,-0.07754707336425781,-0.11028417944908142,-0.09329036623239517,-0.10893692821264267,-0.0962662324309349,-0.1940697431564331,-0.10433390736579895,-0.13161437213420868,-0.04460441693663597,-0.08688817918300629,-0.09495331346988678,-0.02489074505865574,-0.1612194925546646,-0.054223284125328064,0.06026606261730194,-0.02360687218606472,-0.04422347992658615,-0.05098603665828705,-0.04221388325095177,-0.06609872728586197,-0.03713048994541168,-0.07524999231100082,-0.005276375450193882,-0.0873182862997055,-0.130283385515213,-0.011019277386367321,-0.030923806130886078,0.06730082631111145,-0.11669839173555374,0.025052538141608238,-0.030028821900486946,-0.07000181823968887,-0.07482701539993286,-0.05122479423880577,-0.06676146388053894,-0.09242171049118042,-0.03278640657663345,-0.07618018984794617,-0.0913672000169754,-0.023677177727222443,-0.07112085819244385,-0.05624290928244591,-0.09271515905857086,-0.032670315355062485,0.009297001175582409,-0.03547491878271103,-0.052376776933670044,-0.0668894425034523,-0.04380307346582413,-0.06788484007120132,-0.13712136447429657,-0.01768837869167328,0.05961475893855095,-0.04138465225696564,-0.1362210512161255,-0.08634442090988159,-0.06800387799739838,-0.10887464135885239,0.2731715738773346,-0.05863259732723236,-0.07535772025585175,-0.04281933233141899,-0.08867024630308151,-0.13553324341773987,-0.0500202514231205,-0.024838067591190338,-0.04268742352724075,0.17236195504665375,-0.05786064639687538,-0.08464284986257553,-0.13239938020706177,-0.013822789303958416,-0.011484051123261452,-0.04663710296154022,-0.04694686830043793,-0.0266717579215765,-0.1047910824418068,-0.16837948560714722,0.030506668612360954,-0.1045910194516182,-0.008655156008899212,-0.05997998267412186,-0.040892548859119415,-0.169040709733963,-0.005004033911973238,-0.0446607731282711,0.00922105461359024,-0.17474247515201569,-0.09609861671924591,-0.04051205888390541,-0.09264080971479416,-0.09978454560041428,-0.0948103591799736,-0.16698014736175537,-0.16282810270786285,-0.11967521160840988,-0.10206594318151474,-0.10603206604719162,-0.12973687052726746,-0.2034621238708496,-0.05615851655602455,-0.11017292737960815,-0.1191481202840805,-0.1040668934583664,-0.01561681181192398,-0.14164087176322937,-0.276714950799942,-0.18363898992538452,-0.07428843528032303,-0.029675574973225594,0.31067928671836853,-0.08848699182271957,-0.11725487560033798,-0.11386586725711823,-0.05652766302227974,-0.09946927428245544,-0.014878959394991398,-0.1700478494167328,-0.05144209787249565,-0.08577966690063477,-0.09756984561681747,0.024175558239221573,-0.10104700177907944,-0.07167650014162064,-0.13359558582305908,0.024535909295082092,-0.06072939187288284,-0.07556786388158798,-0.09299053251743317,-0.02880014106631279,-0.045842818915843964,-0.0448305681347847,-0.13033625483512878,-0.09990324079990387,-0.15678681433200836,-0.05560018867254257,-0.0934237465262413,-0.09506534039974213,0.02358219213783741,-0.0030057833064347506,-0.09180618077516556,-0.03225700929760933,-0.012191934511065483,-0.035585157573223114,-0.07418114691972733,-0.006771772168576717,-0.1752023547887802,0.05666026473045349,-0.053450606763362885,-0.05942673981189728,-0.022554544731974602,-0.18575385212898254,-0.1362173706293106,-0.08858469128608704,0.028561118990182877,-0.08452435582876205,-0.25660422444343567,-0.061445385217666626,0.42720702290534973,-0.0925983414053917,0.10211382061243057,-0.15906789898872375,-0.018577435985207558,-0.10064257681369781,-0.10070036351680756,-0.05812576785683632,-0.11856893450021744,-0.01650271564722061,-0.10025891661643982,-0.1090865507721901,-0.04606664925813675,-0.23727737367153168,-0.04453215375542641,-0.0667504221200943,-0.031485334038734436,0.004013800993561745,0.05878310650587082,-0.02832666225731373,-0.017242643982172012,-0.10452474653720856,-0.0377909354865551,-0.02582601085305214,0.012300519272685051,-0.025437282398343086,-0.013472354970872402,-0.04205293953418732,-0.09174155443906784,-0.029261387884616852,-0.008855058811604977,-0.15652583539485931,-0.20700253546237946,-0.06592848896980286,0.003046344267204404,-0.014317221008241177,-0.00882156565785408,-0.004436399322003126,-0.05900268256664276,0.04093918204307556,-0.015141274780035019,-0.10638028383255005,0.01828564889729023,0.17740677297115326,0.07891815900802612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
